symbol,description,Date,Value,src
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1975-05-31,516,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1975-04-30,624,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1975-03-31,622,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1975-02-28,661,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1975-01-31,775,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1974-12-31,892,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1974-11-30,943,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1974-10-31,1045,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1974-09-30,933,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1974-08-31,922,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1974-07-31,872,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1974-06-30,788,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1974-05-31,775,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1974-04-30,660,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1974-03-31,711,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1974-02-28,780,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1974-01-31,665,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1973-12-31,603,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1973-11-30,490,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1973-10-31,531,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1973-09-30,508,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1973-08-31,548,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1973-07-31,550,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1973-06-30,455,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1973-05-31,373,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1973-04-30,333,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1973-03-31,311,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1973-02-28,291,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1973-01-31,239,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1972-12-31,234,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1972-11-30,240,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1972-10-31,228,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1972-09-30,225,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1972-08-31,223,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1972-07-31,226,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1972-06-30,234,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1972-05-31,252,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1972-04-30,272,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1972-03-31,258,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1972-02-29,246,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1972-01-31,249,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1971-12-31,271,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1971-11-30,301,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1971-10-31,305,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1971-09-30,296,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1971-08-31,335,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1971-07-31,336,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1971-06-30,310,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1971-05-31,293,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1971-04-30,292,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1971-03-31,300,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1971-02-28,297,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1971-01-31,309,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1970-12-31,311,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1970-11-30,330,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1970-10-31,304,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1970-09-30,276,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1970-08-31,270,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1970-07-31,290,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1970-06-30,288,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1970-05-31,292,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1970-04-30,298,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1970-03-31,268,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1970-02-28,257,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1970-01-31,252,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1969-12-31,251,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1969-11-30,260,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1969-10-31,240,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1969-09-30,200,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1969-08-31,181,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1969-07-31,180,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1969-06-30,173,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1969-05-31,170,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1969-04-30,167,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1969-03-31,178,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1969-02-28,185,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1969-01-31,181,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1968-12-31,181,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1968-11-30,173,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1968-10-31,166,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1968-09-30,161,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1968-08-31,157,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1968-07-31,162,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1968-06-30,178,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1968-05-31,189,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1968-04-30,190,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1968-03-31,191,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1968-02-29,193,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1968-01-31,196,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1967-12-31,196,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1967-11-30,211,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1967-10-31,203,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1967-09-30,206,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1967-08-31,210,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1967-07-31,212,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1967-06-30,226,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1967-05-31,224,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1967-04-30,227,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1967-03-31,231,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1967-02-28,225,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1967-01-31,231,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1966-12-31,245,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1966-11-30,248,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1966-10-31,251,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1966-09-30,267,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1966-08-31,276,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1966-07-31,267,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1966-06-30,256,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1966-05-31,256,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1966-04-30,267,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1966-03-31,265,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1966-02-28,273,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1966-01-31,267,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1965-12-31,256,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1965-11-30,276,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1965-10-31,284,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1965-09-30,248,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1965-08-31,234,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1965-07-31,248,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1965-06-30,256,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1965-05-31,256,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1965-04-30,295,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1965-03-31,300,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1965-02-28,303,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1965-01-31,284,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1964-12-31,317,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1964-11-30,270,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1964-10-31,270,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1964-09-30,243,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1964-08-31,223,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1964-07-31,209,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1964-06-30,212,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1964-05-31,215,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1964-04-30,204,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1964-03-31,209,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1964-02-29,209,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1964-01-31,215,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1963-12-31,212,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1963-11-30,223,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1963-10-31,234,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1963-09-30,204,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1963-08-31,207,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1963-07-31,229,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1963-06-30,231,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1963-05-31,231,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1963-04-30,229,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1963-03-31,229,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1963-02-28,231,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1963-01-31,223,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1962-12-31,215,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1962-11-30,220,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1962-10-31,212,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1962-09-30,198,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1962-08-31,198,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1962-07-31,198,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1962-06-30,215,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1962-05-31,234,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1962-04-30,254,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1962-03-31,256,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1962-02-28,259,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1962-01-31,265,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1961-12-31,265,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1961-11-30,265,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1961-10-31,270,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1961-09-30,267,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1961-08-31,276,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1961-07-31,282,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1961-06-30,295,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1961-05-31,314,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1961-04-30,322,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1961-03-31,311,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1961-02-28,303,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1961-01-31,278,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1960-12-31,259,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1960-11-30,259,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1960-10-31,237,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1960-09-30,231,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1960-08-31,237,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1960-07-31,224,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1960-06-30,218,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1960-05-31,209,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1960-04-30,207,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1960-03-31,201,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1960-02-29,201,Quandl
COM/WLD_SOYBEAN_OIL,Aceite de Soja,1960-01-31,204,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2016-07-31,434,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2016-06-30,457,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2016-05-31,422,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2016-04-30,393,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2016-03-31,375,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2016-02-29,369,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2016-01-31,367,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2015-12-31,372,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2015-11-30,368,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2015-10-31,376,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2015-09-30,368,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2015-08-31,381,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2015-07-31,405,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2015-06-30,397,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2015-05-31,389,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2015-04-30,395,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2015-03-31,403,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2015-02-28,407,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2015-01-31,424,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2014-12-31,446,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2014-11-30,449,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2014-10-31,424,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2014-09-30,432,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2014-08-31,460,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2014-07-31,480,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2014-06-30,516,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2014-05-31,521.25,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2014-04-30,516,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2014-03-31,500,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2014-02-28,591,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2014-01-31,566,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2013-12-31,568,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2013-11-30,553,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2013-10-31,544,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2013-09-30,556,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2013-08-31,516,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2013-07-31,509,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2013-06-30,524,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2013-05-31,497,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2013-04-30,495,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2013-03-31,511,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2013-02-28,596,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2013-01-31,592,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2012-12-31,607,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2012-11-30,589,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2012-10-31,617,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2012-09-30,670,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2012-08-31,684,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2012-07-31,662,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2012-06-30,567,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2012-05-31,573,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2012-04-30,575,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2012-03-31,543,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2012-02-29,512,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2012-01-31,498,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2011-12-31,474,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2011-11-30,486,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2011-10-31,503,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2011-09-30,543,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2011-08-31,558,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2011-07-31,559,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2011-06-30,558,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2011-05-31,556,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2011-04-30,556,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2011-03-31,553,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2011-02-28,570,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2011-01-31,572,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2010-12-31,547,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2010-11-30,525.8,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2010-10-31,493,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2010-09-30,470,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2010-08-31,456.75,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2010-07-31,429,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2010-06-30,408,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2010-05-31,407,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2010-04-30,411,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2010-03-31,408,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2010-02-28,406,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2010-01-31,436,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2009-12-31,450,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2009-11-30,440,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2009-10-31,427,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2009-09-30,430,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2009-08-31,470,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2009-07-31,462,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2009-06-30,503,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2009-05-31,465,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2009-04-30,414,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2009-03-31,379,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2009-02-28,390,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2009-01-31,413,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2008-12-31,360,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2008-11-30,378,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2008-10-31,394,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2008-09-30,509,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2008-08-31,556,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2008-07-31,634,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2008-06-30,622,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2008-05-31,575,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2008-04-30,558,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2008-03-31,575,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2008-02-29,572,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2008-01-31,541,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2007-12-31,515.33333333333,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2007-11-30,489,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2007-10-31,450,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2007-09-30,426,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2007-08-31,385,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2007-07-31,375.5,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2007-06-30,361,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2007-05-31,334,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2007-04-30,319.75,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2007-03-31,322,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2007-02-28,325,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2007-01-31,306,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2006-12-31,297,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2006-11-30,300,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2006-10-31,273,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2006-09-30,258,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2006-08-31,262,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2006-07-31,271.75,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2006-06-30,267,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2006-05-31,266,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2006-04-30,258,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2006-03-31,257,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2006-02-28,257,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2006-01-31,257,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2005-12-31,264,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2005-11-30,255.75,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2005-10-31,257,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2005-09-30,263,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2005-08-31,274,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2005-07-31,298,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2005-06-30,306,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2005-05-31,283,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2005-04-30,283,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2005-03-31,290,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2005-02-28,261,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2005-01-31,261.5,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2004-12-31,265,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2004-11-30,260,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2004-10-31,249,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2004-09-30,260,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2004-08-31,265,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2004-07-31,279,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2004-06-30,295,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2004-05-31,316,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2004-04-30,358,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2004-03-31,413,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2004-02-29,368,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2004-01-31,350,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2003-12-31,332,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2003-11-30,327,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2003-10-31,310,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2003-09-30,264,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2003-08-31,237,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2003-07-31,230,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2003-06-30,239,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2003-05-31,250,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2003-04-30,251,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2003-03-31,241,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2003-02-28,243,Quandl
COM/WLD_SOYBEANS,Poroto de Soja,2003-01-31,244,Quandl
